Start time,End time,Calories (kcal),Distance (m),Low latitude (deg),Low longitude (deg),High latitude (deg),High longitude (deg),Average speed (m/s),Max speed (m/s),Min speed (m/s),Step count,Average weight (kg),Max weight (kg),Min weight (kg),Move Minutes count,Cycling duration (ms),Inactive duration (ms),Walking duration (ms)
07:15:00.000Z,07:30:00.000Z,17.203119392405924,,,,,,,,,65,,,,,,900000,
07:30:00.000Z,07:45:00.000Z,20.521600044285673,16.835031509399414,,,,,0.32714155316352844,0.32714155316352844,0.32714155316352844,65,,,,1,,848539,51461
07:45:00.000Z,08:00:00.000Z,17.2031192779541,,,,,,,,,7,,,,,,900000,
08:00:00.000Z,08:15:00.000Z,17.2031192779541,,,,,,,,,,,,,,,900000,
08:15:00.000Z,08:30:00.000Z,17.2031192779541,,,,,,,,,17,,,,,,900000,
08:30:00.000Z,08:45:00.000Z,17.203119134530155,,,,,,,,,5,,,,,,900000,
08:45:00.000Z,09:00:00.000Z,35.65108937047918,20.720038890838623,,,,,0.5107620656490326,0.7599779367446899,0.26154619455337524,101,,,,,,59990,286080
09:00:00.000Z,09:15:00.000Z,17.20311712324309,,,,,,,,,14,,,,,,586663,
09:15:00.000Z,09:30:00.000Z,17.203118154687644,,,,,,,,,1,,,,,,166427,
09:30:00.000Z,09:45:00.000Z,17.203118452618636,,,,,,,,,1,,,,,,,
09:45:00.000Z,10:00:00.000Z,17.203118452618636,,,,,,,,,,,,,,,,
10:00:00.000Z,10:15:00.000Z,17.203118452618636,,,,,,,,,104,,,,2,,,
10:15:00.000Z,10:30:00.000Z,17.203117622220397,,,,,,,,,2,,,,,,729170,
10:30:00.000Z,10:45:00.000Z,17.203118240086766,,,,,,,,,1,,,,,,639102,
10:45:00.000Z,11:00:00.000Z,17.203118357156875,,,,,,,,,,,,,,,900000,
11:00:00.000Z,11:15:00.000Z,17.203117846385545,,,,,,,,,38,,,,,,442442,
11:15:00.000Z,11:30:00.000Z,17.203116877313636,,,,,,,,,3,,,,,,737682,
11:30:00.000Z,11:45:00.000Z,17.203116772757227,,,,,,,,,2,,,,,,900000,
11:45:00.000Z,12:00:00.000Z,17.20311715914107,,,,,,,,,16,,,,,,729243,
12:00:00.000Z,12:15:00.000Z,17.203118780598718,,,,,,,,,6,,,,,,180215,
12:15:00.000Z,12:30:00.000Z,17.20311797568338,,,,,,,,,48,,,,,,58285,
12:30:00.000Z,12:45:00.000Z,19.387494493907422,33.468883351847815,,,,,0.9881852865219116,1.009322166442871,0.9670484066009521,75,,,,1,,,33874
12:45:00.000Z,13:00:00.000Z,26.747080688198544,71.6953946785477,,,,,0.5718013346195221,0.8091607093811035,0.3344419598579407,352,,,,4,,580348,148002
13:00:00.000Z,13:15:00.000Z,17.203118269627744,,,,,,,,,134,,,,3,,262723,
13:15:00.000Z,13:30:00.000Z,17.203118301257604,,,,,,,,,,,,,,,,
13:30:00.000Z,13:45:00.000Z,21.70529206584598,34.19163751602173,,,,,0.5242623537778854,0.5786058306694031,0.4699188768863678,217,,,,2,,266495,69817
13:45:00.000Z,14:00:00.000Z,17.20311911464113,,,,,,,,,8,,,,,,900000,
14:00:00.000Z,14:15:00.000Z,17.20311911464113,,,,,,,,,43,,,,,,900000,
14:15:00.000Z,14:30:00.000Z,17.203117745204082,,,,,,,,,143,,,,1,,582169,
14:30:00.000Z,14:45:00.000Z,17.20311745996435,,,,,,,,,99,,,,1,,354807,
14:45:00.000Z,15:00:00.000Z,17.20311831244318,,,,,,,,,130,,,,,,224370,
15:00:00.000Z,15:15:00.000Z,33.10357902618492,29.985635021927703,-34.1122315,18.8480577,-34.1121282,18.8480797,0.13957321364934144,0.23057663440704346,0.09222544729709625,111,,,,3,230825,408317,
15:15:00.000Z,15:30:00.000Z,38.50756488550073,34.18743302464212,-34.1122148,18.8480238,-34.1121673,18.8481865,0.13043090223562834,0.3953007459640503,0.055182866752147675,33,,,,5,309274,590726,
15:30:00.000Z,15:45:00.000Z,17.20311716499762,,,,,,,,,35,,,,,,900000,
15:45:00.000Z,16:00:00.000Z,17.203117415561408,,,,,,,,,136,,,,,,587813,
16:00:00.000Z,16:15:00.000Z,17.20311737060547,,,,,,,,,57,,,,,,900000,
16:15:00.000Z,16:30:00.000Z,17.20311737060547,,,,,,,,,293,,,,3,,900000,
16:30:00.000Z,16:45:00.000Z,17.20311737060547,,,,,,,,,11,,,,,,900000,
16:45:00.000Z,17:00:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
17:00:00.000Z,17:15:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
17:15:00.000Z,17:30:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
17:30:00.000Z,17:45:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
17:45:00.000Z,18:00:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
18:00:00.000Z,18:15:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
18:15:00.000Z,18:30:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
18:30:00.000Z,18:45:00.000Z,17.20311737060547,,,,,,,,,1,,,,,,900000,
18:45:00.000Z,19:00:00.000Z,17.20311737060547,,,,,,,,,3,,,,,,900000,
19:00:00.000Z,19:15:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
19:15:00.000Z,19:30:00.000Z,17.20311737060547,,,,,,,,,21,,,,,,900000,
19:30:00.000Z,19:45:00.000Z,17.20311737060547,,,,,,,,,5,,,,,,900000,
19:45:00.000Z,20:00:00.000Z,17.20311737060547,,,,,,,,,5,,,,,,900000,
20:00:00.000Z,20:15:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
20:15:00.000Z,20:30:00.000Z,17.20311737060547,,,,,,,,,4,,,,,,900000,
20:30:00.000Z,20:45:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
20:45:00.000Z,21:00:00.000Z,17.20311737060547,,,,,,,,,1,,,,,,900000,
21:00:00.000Z,21:15:00.000Z,17.20311737060547,,,,,,,,,3,,,,,,900000,
21:15:00.000Z,21:30:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
21:30:00.000Z,21:45:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
21:45:00.000Z,22:00:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
22:00:00.000Z,22:15:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
22:15:00.000Z,22:30:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
22:30:00.000Z,22:45:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
22:45:00.000Z,23:00:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
23:00:00.000Z,23:15:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
23:15:00.000Z,23:30:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
23:30:00.000Z,23:45:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
23:45:00.000Z,00:00:00.000Z,17.20311737060547,,,,,,,,,,,,,,,900000,
